comparison_id,comparison_name,gene_set,gene_name
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,MAGI3
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,CYBRD1
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,PNRC1
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,YARS1
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,LINC01786
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,KAZN
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,COL4A2
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,MAZ
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,ABI1
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,SERPING1
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,SCNN1D
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,AL451042.1
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,LRRC1
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,NOP53
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,PTP4A2
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,CCND3
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,ACAP3
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,MFAP2
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,SSBP2
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,C1QB
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,NPIPB3
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,ARPC1B
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,PUSL1
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,MRTO4
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,ADAM10
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,ANKRD11
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,LTBP4
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,NDUFS2
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,INTS11
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,AKR7A2
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,ALDH3A2
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,GIPC1
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,PITPNM2
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,DIAPH1
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,CPTP
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,PLA2G2A
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,PTPRK
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,HNRNPDL
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,NPIPB5
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,ABCE1
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,TAS1R3
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,UBXN10
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,NECTIN3
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,C1S
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,PKD1P4
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,IPO7
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,AURKAIP1
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,CDC42
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,ABCA10
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,CYP4B1
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,TACC2
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,AIMP1
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,ANKRD65
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,KDM1A
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,ENAH
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,HECTD4
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,PKD1P1
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,SERPINB6
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,TMEM88B
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,LUZP1
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,CCN5
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,SFTPA1
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,PRMT2
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,DCUN1D4
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,LINC01770
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,HNRNPR
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,SPAG16
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,GNAS
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,ZYX
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,RNF4
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,ATAD3A
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,RPL11
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,COL6A1
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,PLS3
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,NCOR2
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,GAK
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,TMEM240
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,PITHD1
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,TMTC2
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,RBCK1
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,RNH1
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,PSMA3-AS1
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,FNDC10
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,HMGCL
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,LTBP2
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,KANK2
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,CFLAR
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,CCT3
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,AL691432.4
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,PNRC2
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,CHP1
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,ATXN7L3
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,ARL6IP4
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,FDPS
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,AL691432.2
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,SRSF10
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,ARHGEF17
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,TJP1
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,EPN1
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,XPO1
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,MIB2
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,CLIC4
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,FEZ2
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,NFKBIA
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,SRRM1
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,DNAJA1
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,MMP23B
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,SYF2
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,ADAM9
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,DLC1
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,ANO6
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,SMARCA4
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,SLC35E2B
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,MACO1
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,TNXB
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,ADAM9
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,IFNGR2
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,RO60
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,AL031282.2
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,AL020996.1
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,GOLM2
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,SERPING1
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,PXN
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,RBM23
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,SLC35E2A
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,PAFAH2
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,RIMKLB
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,DNAJC4
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,MBNL1
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,RBBP4
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,NADK
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,PDIK1L
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,BACE1
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,FKBP8
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,GGT1
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,SUMO1
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,AL109917.1
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,FAM76A
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,PARD3B
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,SETD1B
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,COL6A2
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,NPEPPS
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,AL590822.2
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,RPEP3
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,MSRB3
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,CDK13
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,NBPF26
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,MTMR9LP
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,FAAP20
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,STX12
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,IGFBP5
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,MARF1
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,INMT
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,PTP4A2
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,AL590822.3
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,AL020997.2
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,PDGFRB
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,WWC2
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,ARHGEF10
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,RBP7
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,PLCH2
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,PPP1R8
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,MTERF2
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,ATP5F1A
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,TNXB
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,TMEM30A
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,AL139246.5
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,DNAJC8
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,INF2
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,HPCAL1
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,NFIC
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,LINC-PINT
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,TNFRSF14-AS1
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,SNORA73B
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,TLK1
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,YWHAZ
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,SMARCC2
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,RHOA
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,TNFRSF14
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,PUM1
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,LTBP4
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,PPL
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,EPB41L3
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,VKORC1
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,AL139246.2
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,ZCCHC17
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,MYO9A
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,MUC1
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,MACROH2A1
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,TRIP12
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,PRXL2B
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,FABP3
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,LOX
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,GNB2
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,METTL26
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,TMEM263
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,PRDM16-DT
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,PEF1
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,FLT1
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,FXYD5
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,PLXNB2
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,HSD17B11
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,MIR4251
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,SPOCD1
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,SERPINH1
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,ITPRID2
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,UBL5
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,BECN1
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,MEGF6
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,KPNA6
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,DCLK2
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,TPM3
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,OS9
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,PLEKHH2
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,AL513320.1
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,EIF3I
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,DKK3
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,NCOR2
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,ANXA11
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,CALM2
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,TP73-AS1
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,TSSK3
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,MMD
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,SMARCA4
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,SMG1P1
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,REL
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,CCDC27
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,SYNC
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,SEC63
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,ZBTB20
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,BAZ2A
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,MYH14
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,LRRC47
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,AK2
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,ARHGEF26
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,PLEC
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,PSAP
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,IDH3A
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,LINC01134
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,MIR3605
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,RARRES1
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,RACK1
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,C17orf49
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,GCC2
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,KCNAB2
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,RN7SKP16
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,PTGDS
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,APP
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,DNM2
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,KTN1
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,ESPN
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,AC114490.3
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,SPON1
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,CANX
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,IL15RA
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,HSPD1
covid_europe_covid_19_control,COVID-Austria,Upregulated genes,AL031848.1
covid_europe_covid_19_control,COVID-Austria,Downregulated genes,ZMYM1
covid_europe_covid_19_control,COVID-Austria,Differential exon usage,CCDC88A
covid_europe_covid_19_control,COVID-Austria,Differential transcript expression,RAB5B
covid_europe_covid_19_control,COVID-Austria,Differential intron excision,HNRNPD
covid_europe_covid_19_control,COVID-Austria,Differential alternative splicing,CNOT9
