comparison_id,comparison_name,gene_set,gene_name
mers_mers2_control,MERS2,Upregulated genes,AL390719.2
mers_mers2_control,MERS2,Downregulated genes,CROCCP3
mers_mers2_control,MERS2,Differential exon usage,SREK1
mers_mers2_control,MERS2,Differential transcript expression,HNRNPDL
mers_mers2_control,MERS2,Differential intron excision,MYL6
mers_mers2_control,MERS2,Differential alternative splicing,ADRM1
mers_mers2_control,MERS2,Upregulated genes,KLHL21
mers_mers2_control,MERS2,Downregulated genes,CITED4
mers_mers2_control,MERS2,Differential exon usage,CALU
mers_mers2_control,MERS2,Differential transcript expression,AL662899.2
mers_mers2_control,MERS2,Differential intron excision,LRRFIP1
mers_mers2_control,MERS2,Differential alternative splicing,PPP2CA
mers_mers2_control,MERS2,Upregulated genes,MTHFR
mers_mers2_control,MERS2,Downregulated genes,RIMKLA
mers_mers2_control,MERS2,Differential exon usage,PMEPA1
mers_mers2_control,MERS2,Differential transcript expression,ARHGEF28
mers_mers2_control,MERS2,Differential intron excision,UBC
mers_mers2_control,MERS2,Differential alternative splicing,CALU
mers_mers2_control,MERS2,Upregulated genes,HTR1D
mers_mers2_control,MERS2,Downregulated genes,BTBD8
mers_mers2_control,MERS2,Differential exon usage,MAP3K13
mers_mers2_control,MERS2,Differential transcript expression,CLIP1
mers_mers2_control,MERS2,Differential intron excision,ABHD2
mers_mers2_control,MERS2,Differential alternative splicing,ABHD2
mers_mers2_control,MERS2,Upregulated genes,GRHL3
mers_mers2_control,MERS2,Downregulated genes,MINDY1
mers_mers2_control,MERS2,Differential exon usage,KIAA1671
mers_mers2_control,MERS2,Differential transcript expression,CLK4
mers_mers2_control,MERS2,Differential intron excision,SUB1
mers_mers2_control,MERS2,Differential alternative splicing,HNRNPH3
mers_mers2_control,MERS2,Upregulated genes,AL513497.1
mers_mers2_control,MERS2,Downregulated genes,TRIM46
mers_mers2_control,MERS2,Differential exon usage,CLK1
mers_mers2_control,MERS2,Differential transcript expression,XPO1
mers_mers2_control,MERS2,Differential intron excision,CDC6
mers_mers2_control,MERS2,Differential alternative splicing,HNRNPA2B1
mers_mers2_control,MERS2,Upregulated genes,SPOCD1
mers_mers2_control,MERS2,Downregulated genes,CD247
mers_mers2_control,MERS2,Differential exon usage,HDAC9
mers_mers2_control,MERS2,Differential transcript expression,CLK1
mers_mers2_control,MERS2,Differential intron excision,NEDD4L
mers_mers2_control,MERS2,Differential alternative splicing,NEDD4L
mers_mers2_control,MERS2,Upregulated genes,EDN2
mers_mers2_control,MERS2,Downregulated genes,SWT1
mers_mers2_control,MERS2,Differential exon usage,ZNF451
mers_mers2_control,MERS2,Differential transcript expression,MVK
mers_mers2_control,MERS2,Differential intron excision,GRB7
mers_mers2_control,MERS2,Differential alternative splicing,CLK1
mers_mers2_control,MERS2,Upregulated genes,BTBD19
mers_mers2_control,MERS2,Downregulated genes,PPFIA4
mers_mers2_control,MERS2,Differential exon usage,INPP4B
mers_mers2_control,MERS2,Differential transcript expression,MAP3K13
mers_mers2_control,MERS2,Differential intron excision,PLEC
mers_mers2_control,MERS2,Differential alternative splicing,MAN2C1
mers_mers2_control,MERS2,Upregulated genes,IFI44
mers_mers2_control,MERS2,Downregulated genes,NUAK2
mers_mers2_control,MERS2,Differential exon usage,CHORDC1
mers_mers2_control,MERS2,Differential transcript expression,INPP4B
mers_mers2_control,MERS2,Differential intron excision,ADRM1
mers_mers2_control,MERS2,Differential alternative splicing,GRB7
mers_mers2_control,MERS2,Upregulated genes,AL390195.2
mers_mers2_control,MERS2,Downregulated genes,SRGAP2
mers_mers2_control,MERS2,Differential exon usage,ERBB2
mers_mers2_control,MERS2,Differential transcript expression,FHOD1
mers_mers2_control,MERS2,Differential intron excision,ITPRID2
mers_mers2_control,MERS2,Differential alternative splicing,SLC7A11
mers_mers2_control,MERS2,Upregulated genes,DENND2C
mers_mers2_control,MERS2,Downregulated genes,ITPKB
mers_mers2_control,MERS2,Differential exon usage,ENC1
mers_mers2_control,MERS2,Differential transcript expression,PPARGC1A
mers_mers2_control,MERS2,Differential intron excision,CLK1
mers_mers2_control,MERS2,Differential alternative splicing,CHTOP
mers_mers2_control,MERS2,Upregulated genes,SPRR3
mers_mers2_control,MERS2,Downregulated genes,MAP10
mers_mers2_control,MERS2,Differential exon usage,VIM
mers_mers2_control,MERS2,Differential transcript expression,COL7A1
mers_mers2_control,MERS2,Differential intron excision,SMN1
mers_mers2_control,MERS2,Differential alternative splicing,ATP13A3
mers_mers2_control,MERS2,Upregulated genes,IL6R
mers_mers2_control,MERS2,Downregulated genes,CSRNP3
mers_mers2_control,MERS2,Differential exon usage,TGFBI
mers_mers2_control,MERS2,Differential transcript expression,IFIT1
mers_mers2_control,MERS2,Differential intron excision,SREK1
mers_mers2_control,MERS2,Differential alternative splicing,GTF2I
mers_mers2_control,MERS2,Upregulated genes,EFNA1
mers_mers2_control,MERS2,Downregulated genes,NBEAL1
mers_mers2_control,MERS2,Differential exon usage,RNF215
mers_mers2_control,MERS2,Differential transcript expression,CD55
mers_mers2_control,MERS2,Differential intron excision,SMN2
mers_mers2_control,MERS2,Differential alternative splicing,SREK1
mers_mers2_control,MERS2,Upregulated genes,NCF2
mers_mers2_control,MERS2,Downregulated genes,ANKZF1
mers_mers2_control,MERS2,Differential exon usage,GRB7
mers_mers2_control,MERS2,Differential transcript expression,ETS2
mers_mers2_control,MERS2,Differential intron excision,CALU
mers_mers2_control,MERS2,Differential alternative splicing,ETNK1
mers_mers2_control,MERS2,Upregulated genes,PKP1
mers_mers2_control,MERS2,Downregulated genes,PFKFB4
mers_mers2_control,MERS2,Differential exon usage,ANXA2
mers_mers2_control,MERS2,Differential transcript expression,TGFBI
mers_mers2_control,MERS2,Differential intron excision,ATP13A3
mers_mers2_control,MERS2,Differential alternative splicing,CBR3-AS1
mers_mers2_control,MERS2,Upregulated genes,TNNT2
mers_mers2_control,MERS2,Downregulated genes,SENP7
mers_mers2_control,MERS2,Differential exon usage,TSC22D1
mers_mers2_control,MERS2,Differential transcript expression,SREK1
mers_mers2_control,MERS2,Differential intron excision,PRRC2C
mers_mers2_control,MERS2,Differential alternative splicing,CCT8
mers_mers2_control,MERS2,Upregulated genes,SLC30A1
mers_mers2_control,MERS2,Downregulated genes,KLF15
mers_mers2_control,MERS2,Differential exon usage,CD46
mers_mers2_control,MERS2,Differential transcript expression,ADAM9
mers_mers2_control,MERS2,Differential intron excision,MAN2C1
mers_mers2_control,MERS2,Differential alternative splicing,GAPVD1
mers_mers2_control,MERS2,Upregulated genes,ATF3
mers_mers2_control,MERS2,Downregulated genes,AMOTL2
mers_mers2_control,MERS2,Differential exon usage,KRT17
mers_mers2_control,MERS2,Differential transcript expression,CYP1B1
mers_mers2_control,MERS2,Differential intron excision,CHTOP
mers_mers2_control,MERS2,Differential alternative splicing,IVNS1ABP
mers_mers2_control,MERS2,Upregulated genes,DUSP10
mers_mers2_control,MERS2,Downregulated genes,SHOX2
mers_mers2_control,MERS2,Differential exon usage,HNRNPA2B1
mers_mers2_control,MERS2,Differential transcript expression,CEACAM19
mers_mers2_control,MERS2,Differential intron excision,MACC1
mers_mers2_control,MERS2,Differential alternative splicing,CAMSAP3
mers_mers2_control,MERS2,Upregulated genes,AL359921.2
mers_mers2_control,MERS2,Downregulated genes,NR3C2
mers_mers2_control,MERS2,Differential exon usage,TOP2A
mers_mers2_control,MERS2,Differential transcript expression,DIO3OS
mers_mers2_control,MERS2,Differential intron excision,GTF2I
mers_mers2_control,MERS2,Differential alternative splicing,INF2
mers_mers2_control,MERS2,Upregulated genes,CMPK2
mers_mers2_control,MERS2,Downregulated genes,TMEM131L
mers_mers2_control,MERS2,Differential exon usage,ABHD2
mers_mers2_control,MERS2,Differential transcript expression,IFIT2
mers_mers2_control,MERS2,Differential intron excision,IVNS1ABP
mers_mers2_control,MERS2,Differential alternative splicing,ANXA2
mers_mers2_control,MERS2,Upregulated genes,RSAD2
mers_mers2_control,MERS2,Downregulated genes,ANKRD31
mers_mers2_control,MERS2,Differential exon usage,RBM39
