comparison_id,comparison_name,gene_set,gene_name
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Upregulated genes,LINC00115
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Downregulated genes,MTCO1P12
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential exon usage,HLA-A
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential transcript expression,UNKL
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential intron excision,GCA
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential alternative splicing,BAIAP2L2
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Upregulated genes,ISG15
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Downregulated genes,MTCO2P12
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential exon usage,NOP53
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential transcript expression,ACTN2
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential intron excision,PMAIP1
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential alternative splicing,BCL3
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Upregulated genes,AL645608.1
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Downregulated genes,MTATP6P1
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential exon usage,HLA-B
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential transcript expression,NDUFA4L2
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential intron excision,TIMM10
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential alternative splicing,PIEZO1
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Upregulated genes,PRDM16
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Downregulated genes,MTCO3P12
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential exon usage,PKD1P5
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential transcript expression,NUCB2
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential intron excision,MYO6
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential alternative splicing,NR2F1-AS1
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Upregulated genes,TNFRSF9
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Downregulated genes,SAMD11
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential exon usage,DRAP1
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential transcript expression,IYD
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential intron excision,CXCL10
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential alternative splicing,OASL
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Upregulated genes,AL034417.3
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Downregulated genes,ATAD3C
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential exon usage,B2M
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential transcript expression,IGF2
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential intron excision,H2BC5
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential alternative splicing,GRB10
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Upregulated genes,AL021155.4
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Downregulated genes,DISP3
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential exon usage,GCA
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential transcript expression,TRAF1
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential intron excision,PKD1P1
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential alternative splicing,HDAC9
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Upregulated genes,TNFRSF1B
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Downregulated genes,SLC5A9
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential exon usage,H2BC6
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential transcript expression,GBF1
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential intron excision,SPATS2L
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential alternative splicing,IRF1
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Upregulated genes,ID3
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Downregulated genes,RAB3B
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential exon usage,TIMM10
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential transcript expression,ANGPT2
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential intron excision,TAPBPL
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential alternative splicing,CLASRP
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Upregulated genes,TENT5B
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Downregulated genes,LINC01135
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential exon usage,RBKS
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential transcript expression,METRN
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential intron excision,ZNF787
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential alternative splicing,HDAC5
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Upregulated genes,IFI6
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Downregulated genes,LMO4
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential exon usage,HLA-C
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential transcript expression,IL32
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential intron excision,YIF1B
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Differential alternative splicing,NPC1L1
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Upregulated genes,PTAFR
sars_cov_2_covid_72hr_control_covid_72hr_infected,SARS-CoV-2-72h,Downregulated genes,EEF1A1P11
