comparison_id,comparison_name,gene_set,gene_name
mers_mers12_control,MERS12,Upregulated genes,AL645608.8
mers_mers12_control,MERS12,Downregulated genes,VWA1
mers_mers12_control,MERS12,Differential exon usage,C16orf72
mers_mers12_control,MERS12,Differential transcript expression,WWTR1
mers_mers12_control,MERS12,Differential intron excision,MYL6
mers_mers12_control,MERS12,Differential alternative splicing,HNRNPDL
mers_mers12_control,MERS12,Upregulated genes,RNF223
mers_mers12_control,MERS12,Downregulated genes,FNDC10
mers_mers12_control,MERS12,Differential exon usage,SQSTM1
mers_mers12_control,MERS12,Differential transcript expression,SYNJ2
mers_mers12_control,MERS12,Differential intron excision,HLA-A
mers_mers12_control,MERS12,Differential alternative splicing,MACF1
mers_mers12_control,MERS12,Upregulated genes,ZBTB48
mers_mers12_control,MERS12,Downregulated genes,TNFRSF14
mers_mers12_control,MERS12,Differential exon usage,PFKP
mers_mers12_control,MERS12,Differential transcript expression,DNM2
mers_mers12_control,MERS12,Differential intron excision,BOLA2
mers_mers12_control,MERS12,Differential alternative splicing,FNIP1
mers_mers12_control,MERS12,Upregulated genes,TNFRSF9
mers_mers12_control,MERS12,Downregulated genes,MMEL1
mers_mers12_control,MERS12,Differential exon usage,EEF1D
mers_mers12_control,MERS12,Differential transcript expression,TRAK1
mers_mers12_control,MERS12,Differential intron excision,HNRNPA2B1
mers_mers12_control,MERS12,Differential alternative splicing,ATG12
mers_mers12_control,MERS12,Upregulated genes,AL034417.4
mers_mers12_control,MERS12,Downregulated genes,MEGF6
mers_mers12_control,MERS12,Differential exon usage,PLEKHG3
mers_mers12_control,MERS12,Differential transcript expression,ADGRG1
mers_mers12_control,MERS12,Differential intron excision,MACF1
mers_mers12_control,MERS12,Differential alternative splicing,ENAH
mers_mers12_control,MERS12,Upregulated genes,ERRFI1
mers_mers12_control,MERS12,Downregulated genes,ESPN
mers_mers12_control,MERS12,Differential exon usage,HP1BP3
mers_mers12_control,MERS12,Differential transcript expression,ADGRL2
mers_mers12_control,MERS12,Differential intron excision,ENAH
mers_mers12_control,MERS12,Differential alternative splicing,VPS41
mers_mers12_control,MERS12,Upregulated genes,SPSB1
mers_mers12_control,MERS12,Downregulated genes,UQCRHL
mers_mers12_control,MERS12,Differential exon usage,CALM2
mers_mers12_control,MERS12,Differential transcript expression,NEDD4L
mers_mers12_control,MERS12,Differential intron excision,HNRNPDL
mers_mers12_control,MERS12,Differential alternative splicing,CYP24A1
mers_mers12_control,MERS12,Upregulated genes,SLC25A33
mers_mers12_control,MERS12,Downregulated genes,E2F2
mers_mers12_control,MERS12,Differential exon usage,B3GNT5
mers_mers12_control,MERS12,Differential transcript expression,ACIN1
mers_mers12_control,MERS12,Differential intron excision,CYP24A1
mers_mers12_control,MERS12,Differential alternative splicing,RBM4
mers_mers12_control,MERS12,Upregulated genes,PIK3CD
mers_mers12_control,MERS12,Downregulated genes,ID3
mers_mers12_control,MERS12,Differential exon usage,SELENOW
mers_mers12_control,MERS12,Differential transcript expression,SEC31A
mers_mers12_control,MERS12,Differential intron excision,CCNL1
mers_mers12_control,MERS12,Differential alternative splicing,SPG7
mers_mers12_control,MERS12,Upregulated genes,ZBTB17
mers_mers12_control,MERS12,Downregulated genes,STMN1
mers_mers12_control,MERS12,Differential exon usage,ANXA1
mers_mers12_control,MERS12,Differential transcript expression,TLK1
mers_mers12_control,MERS12,Differential intron excision,SAT1
mers_mers12_control,MERS12,Differential alternative splicing,PICALM
mers_mers12_control,MERS12,Upregulated genes,PADI1
mers_mers12_control,MERS12,Downregulated genes,SMPDL3B
mers_mers12_control,MERS12,Differential exon usage,ZNF280D
mers_mers12_control,MERS12,Differential transcript expression,TINAGL1
mers_mers12_control,MERS12,Differential intron excision,EIF4A2
mers_mers12_control,MERS12,Differential alternative splicing,CCNB1IP1
mers_mers12_control,MERS12,Upregulated genes,OTUD3
mers_mers12_control,MERS12,Downregulated genes,MARCKSL1
mers_mers12_control,MERS12,Differential exon usage,ATP2C1
mers_mers12_control,MERS12,Differential transcript expression,USP6NL
mers_mers12_control,MERS12,Differential intron excision,HMGCS1
mers_mers12_control,MERS12,Differential alternative splicing,PMEPA1
mers_mers12_control,MERS12,Upregulated genes,SH2D5
mers_mers12_control,MERS12,Downregulated genes,CITED4
mers_mers12_control,MERS12,Differential exon usage,SPINT2
mers_mers12_control,MERS12,Differential transcript expression,ADAM15
mers_mers12_control,MERS12,Differential intron excision,SF3B3
mers_mers12_control,MERS12,Differential alternative splicing,DHX9
mers_mers12_control,MERS12,Upregulated genes,HTR1D
mers_mers12_control,MERS12,Downregulated genes,RIMKLA
mers_mers12_control,MERS12,Differential exon usage,NDUFA10
mers_mers12_control,MERS12,Differential transcript expression,ABCF3
mers_mers12_control,MERS12,Differential intron excision,CPNE1
mers_mers12_control,MERS12,Differential alternative splicing,SVIL
mers_mers12_control,MERS12,Upregulated genes,ZNF436
mers_mers12_control,MERS12,Downregulated genes,PRDX1
mers_mers12_control,MERS12,Differential exon usage,HNRNPC
mers_mers12_control,MERS12,Differential transcript expression,SUN1
mers_mers12_control,MERS12,Differential intron excision,HMGN1
mers_mers12_control,MERS12,Differential alternative splicing,HNRNPH1
mers_mers12_control,MERS12,Upregulated genes,PDIK1L
mers_mers12_control,MERS12,Downregulated genes,UQCRH
mers_mers12_control,MERS12,Differential exon usage,SVIL
mers_mers12_control,MERS12,Differential transcript expression,MYADM
mers_mers12_control,MERS12,Differential intron excision,FNIP1
mers_mers12_control,MERS12,Differential alternative splicing,DST
mers_mers12_control,MERS12,Upregulated genes,SESN2
mers_mers12_control,MERS12,Downregulated genes,CYP4B1
mers_mers12_control,MERS12,Differential exon usage,HSP90B1
mers_mers12_control,MERS12,Differential transcript expression,ZNF562
mers_mers12_control,MERS12,Differential intron excision,IGKV1OR-2
mers_mers12_control,MERS12,Differential alternative splicing,SF3B3
mers_mers12_control,MERS12,Upregulated genes,AC114488.1
mers_mers12_control,MERS12,Downregulated genes,PDZK1IP1
mers_mers12_control,MERS12,Differential exon usage,EPN1
mers_mers12_control,MERS12,Differential transcript expression,FLNB
mers_mers12_control,MERS12,Differential intron excision,PRMT1
mers_mers12_control,MERS12,Differential alternative splicing,MORF4L2
mers_mers12_control,MERS12,Upregulated genes,RNF19B
mers_mers12_control,MERS12,Downregulated genes,KYAT3
mers_mers12_control,MERS12,Differential exon usage,UQCRC2
mers_mers12_control,MERS12,Differential transcript expression,STAT3
mers_mers12_control,MERS12,Differential intron excision,DHX9
mers_mers12_control,MERS12,Differential alternative splicing,ZNHIT1
mers_mers12_control,MERS12,Upregulated genes,ZSCAN20
mers_mers12_control,MERS12,Downregulated genes,GBP2
mers_mers12_control,MERS12,Differential exon usage,MIEN1
mers_mers12_control,MERS12,Differential transcript expression,TFG
mers_mers12_control,MERS12,Differential intron excision,TNIP1
mers_mers12_control,MERS12,Differential alternative splicing,SPIRE1
mers_mers12_control,MERS12,Upregulated genes,STK40
mers_mers12_control,MERS12,Downregulated genes,TGFBR3
mers_mers12_control,MERS12,Differential exon usage,S100A6
mers_mers12_control,MERS12,Differential transcript expression,PNPLA6
mers_mers12_control,MERS12,Differential intron excision,PICALM
mers_mers12_control,MERS12,Differential alternative splicing,SAT1
mers_mers12_control,MERS12,Upregulated genes,LINC01137
mers_mers12_control,MERS12,Downregulated genes,AL356488.3
mers_mers12_control,MERS12,Differential exon usage,C1GALT1
mers_mers12_control,MERS12,Differential transcript expression,TNFAIP3
mers_mers12_control,MERS12,Differential intron excision,IGF2BP2
mers_mers12_control,MERS12,Differential alternative splicing,ARFGAP2
mers_mers12_control,MERS12,Upregulated genes,ZC3H12A
mers_mers12_control,MERS12,Downregulated genes,GSTM1
mers_mers12_control,MERS12,Differential exon usage,DPP4
mers_mers12_control,MERS12,Differential transcript expression,FMR1
mers_mers12_control,MERS12,Differential intron excision,NT5C3A
mers_mers12_control,MERS12,Differential alternative splicing,GGNBP2
mers_mers12_control,MERS12,Upregulated genes,MTF1
mers_mers12_control,MERS12,Downregulated genes,GSTM3
mers_mers12_control,MERS12,Differential exon usage,ZNHIT1
mers_mers12_control,MERS12,Differential transcript expression,NRDC
mers_mers12_control,MERS12,Differential intron excision,NAP1L4
mers_mers12_control,MERS12,Differential alternative splicing,CANT1
mers_mers12_control,MERS12,Upregulated genes,AKIRIN1
mers_mers12_control,MERS12,Downregulated genes,VTCN1
mers_mers12_control,MERS12,Differential exon usage,DHX9
mers_mers12_control,MERS12,Differential transcript expression,MSH2
mers_mers12_control,MERS12,Differential intron excision,LRPPRC
mers_mers12_control,MERS12,Differential alternative splicing,ZBTB20
mers_mers12_control,MERS12,Upregulated genes,SLFNL1
mers_mers12_control,MERS12,Downregulated genes,PHGDH
mers_mers12_control,MERS12,Differential exon usage,BCL2L1
mers_mers12_control,MERS12,Differential transcript expression,COL6A1
mers_mers12_control,MERS12,Differential intron excision,RPL23AP82
mers_mers12_control,MERS12,Differential alternative splicing,RPS6KB1
mers_mers12_control,MERS12,Upregulated genes,SZT2-AS1
mers_mers12_control,MERS12,Downregulated genes,POLR3GL
mers_mers12_control,MERS12,Differential exon usage,GNAS
mers_mers12_control,MERS12,Differential transcript expression,LRAT
mers_mers12_control,MERS12,Differential intron excision,HKDC1
mers_mers12_control,MERS12,Differential alternative splicing,DPP8
mers_mers12_control,MERS12,Upregulated genes,PLK3
mers_mers12_control,MERS12,Downregulated genes,CTSS
mers_mers12_control,MERS12,Differential exon usage,CHORDC1
mers_mers12_control,MERS12,Differential transcript expression,ANKRD11
mers_mers12_control,MERS12,Differential intron excision,ARFGAP2
mers_mers12_control,MERS12,Differential alternative splicing,SF3B1
mers_mers12_control,MERS12,Upregulated genes,BTBD19
mers_mers12_control,MERS12,Downregulated genes,DPM3
mers_mers12_control,MERS12,Differential exon usage,LTBP3
mers_mers12_control,MERS12,Differential transcript expression,ERBB3
mers_mers12_control,MERS12,Differential intron excision,ZNF644
mers_mers12_control,MERS12,Differential alternative splicing,PLCB2
mers_mers12_control,MERS12,Upregulated genes,PTCH2
mers_mers12_control,MERS12,Downregulated genes,MUC1
mers_mers12_control,MERS12,Differential exon usage,PMEPA1
mers_mers12_control,MERS12,Differential transcript expression,PREPL
mers_mers12_control,MERS12,Differential intron excision,NASP
mers_mers12_control,MERS12,Differential alternative splicing,RHOC
mers_mers12_control,MERS12,Upregulated genes,PLPP3
mers_mers12_control,MERS12,Downregulated genes,SEMA4A
mers_mers12_control,MERS12,Differential exon usage,ADPRHL1
mers_mers12_control,MERS12,Differential transcript expression,LTBP3
mers_mers12_control,MERS12,Differential intron excision,MYO6
mers_mers12_control,MERS12,Differential alternative splicing,ZNF789
mers_mers12_control,MERS12,Upregulated genes,JUN
mers_mers12_control,MERS12,Downregulated genes,FCRL3
mers_mers12_control,MERS12,Differential exon usage,DNMT3A
mers_mers12_control,MERS12,Differential transcript expression,ARHGEF28
mers_mers12_control,MERS12,Differential intron excision,RBMXL1
mers_mers12_control,MERS12,Differential alternative splicing,SGK2
mers_mers12_control,MERS12,Upregulated genes,PDE4B
mers_mers12_control,MERS12,Downregulated genes,AL356276.1
mers_mers12_control,MERS12,Differential exon usage,SDF4
