comparison_id,comparison_name,gene_set,gene_name
tuberculosis_live_48_ni_48,MTB_live48_NI48,Upregulated genes,LINC02593
tuberculosis_live_48_ni_48,MTB_live48_NI48,Downregulated genes,AL645608.7
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential exon usage,RCAN1
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential transcript expression,UPB1
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential intron excision,GSN
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential alternative splicing,SH3BGRL
tuberculosis_live_48_ni_48,MTB_live48_NI48,Upregulated genes,SCNN1D
tuberculosis_live_48_ni_48,MTB_live48_NI48,Downregulated genes,HES4
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential exon usage,MGAT1
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential transcript expression,TSPAN7
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential intron excision,LIPA
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential alternative splicing,DEXI
tuberculosis_live_48_ni_48,MTB_live48_NI48,Upregulated genes,MXRA8
tuberculosis_live_48_ni_48,MTB_live48_NI48,Downregulated genes,ISG15
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential exon usage,CRIP1
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential transcript expression,IDO1
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential intron excision,ITGB2
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential alternative splicing,NFYC
tuberculosis_live_48_ni_48,MTB_live48_NI48,Upregulated genes,ATAD3C
tuberculosis_live_48_ni_48,MTB_live48_NI48,Downregulated genes,AGRN
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential exon usage,ATP5MC3
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential transcript expression,BCL2L14
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential intron excision,BIRC3
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential alternative splicing,RPS24
tuberculosis_live_48_ni_48,MTB_live48_NI48,Upregulated genes,FNDC10
tuberculosis_live_48_ni_48,MTB_live48_NI48,Downregulated genes,AL390719.1
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential exon usage,TXN
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential transcript expression,PTAFR
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential intron excision,CLEC4A
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential alternative splicing,TRPM2
tuberculosis_live_48_ni_48,MTB_live48_NI48,Upregulated genes,CFAP74
tuberculosis_live_48_ni_48,MTB_live48_NI48,Downregulated genes,AL645608.8
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential exon usage,MAP2K6
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential transcript expression,CRLF2
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential intron excision,PILRA
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential alternative splicing,MGAT1
tuberculosis_live_48_ni_48,MTB_live48_NI48,Upregulated genes,SKI
tuberculosis_live_48_ni_48,MTB_live48_NI48,Downregulated genes,TNFRSF18
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential exon usage,CIITA
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential transcript expression,NAIP
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential intron excision,MGAT1
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential alternative splicing,ARAP1
tuberculosis_live_48_ni_48,MTB_live48_NI48,Upregulated genes,AL513477.1
tuberculosis_live_48_ni_48,MTB_live48_NI48,Downregulated genes,TNFRSF4
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential exon usage,TAPBP
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential transcript expression,APOL4
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential intron excision,CD1B
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential alternative splicing,PXN
tuberculosis_live_48_ni_48,MTB_live48_NI48,Upregulated genes,AL513477.2
tuberculosis_live_48_ni_48,MTB_live48_NI48,Downregulated genes,NADK
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential exon usage,ASAP1
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential transcript expression,ARHGEF15
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential intron excision,NCF1B
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential alternative splicing,TYMP
tuberculosis_live_48_ni_48,MTB_live48_NI48,Upregulated genes,KCNAB2
tuberculosis_live_48_ni_48,MTB_live48_NI48,Downregulated genes,AL139246.5
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential exon usage,TRIM69
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential transcript expression,RGS14
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential intron excision,SAT1
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential alternative splicing,TIAL1
tuberculosis_live_48_ni_48,MTB_live48_NI48,Upregulated genes,ACOT7
tuberculosis_live_48_ni_48,MTB_live48_NI48,Downregulated genes,AL139246.3
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential exon usage,STAT5A
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential transcript expression,ISG20
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential intron excision,NCF1
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential alternative splicing,DSE
tuberculosis_live_48_ni_48,MTB_live48_NI48,Upregulated genes,ESPN
tuberculosis_live_48_ni_48,MTB_live48_NI48,Downregulated genes,RNF207
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential exon usage,SNRNP200
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential transcript expression,FYB1
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential intron excision,CCL22
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential alternative splicing,HBP1
tuberculosis_live_48_ni_48,MTB_live48_NI48,Upregulated genes,TNFRSF25
tuberculosis_live_48_ni_48,MTB_live48_NI48,Downregulated genes,LINC00337
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential exon usage,QPRT
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential transcript expression,TMOD1
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential intron excision,ZBTB7B
tuberculosis_live_48_ni_48,MTB_live48_NI48,Differential alternative splicing,YPEL5
tuberculosis_live_48_ni_48,MTB_live48_NI48,Upregulated genes,PLEKHG5
tuberculosis_live_48_ni_48,MTB_live48_NI48,Downregulated genes,THAP3
