comparison_id,comparison_name,gene_set,gene_name
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Upregulated genes,SCNN1D
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Downregulated genes,MTCO2P12
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential exon usage,CD86
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential transcript expression,WIPF1
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential intron excision,SAT1
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential alternative splicing,SH3BGRL
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Upregulated genes,ATAD3C
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Downregulated genes,HES4
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential exon usage,FSCN1
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential transcript expression,TNFAIP2
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential intron excision,CD86
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential alternative splicing,DGKZ
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Upregulated genes,FNDC10
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Downregulated genes,AL390719.1
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential exon usage,CRIP1
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential transcript expression,SAMD9L
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential intron excision,MYO1G
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential alternative splicing,YPEL5
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Upregulated genes,CFAP74
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Downregulated genes,AL645608.8
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential exon usage,TIAM2
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential transcript expression,TNIP1
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential intron excision,CTSC
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential alternative splicing,SRSF3
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Upregulated genes,SKI
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Downregulated genes,TNFRSF18
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential exon usage,MCM5
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential transcript expression,CELF2
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential intron excision,SUB1
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential alternative splicing,NFYC
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Upregulated genes,AL513477.2
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Downregulated genes,TNFRSF4
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential exon usage,NDUFB9
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential transcript expression,ACTG1
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential intron excision,MTHFD2
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential alternative splicing,ZFAND6
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Upregulated genes,KCNAB2
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Downregulated genes,AL139246.5
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential exon usage,PTK2B
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential transcript expression,ARHGEF15
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential intron excision,PILRA
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential alternative splicing,DBI
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Upregulated genes,ACOT7
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Downregulated genes,AL139246.2
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential exon usage,CALM2
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential transcript expression,UPB1
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential intron excision,BIRC3
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential alternative splicing,HBP1
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Upregulated genes,ESPN
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Downregulated genes,RNF207
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential exon usage,SLC43A2
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential transcript expression,PRR5L
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential intron excision,ARHGAP45
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential alternative splicing,SEPTIN9
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Upregulated genes,RERE
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Downregulated genes,LINC00337
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential exon usage,GRSF1
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential transcript expression,LAMP3
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential intron excision,ADK
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential alternative splicing,MGAT1
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Upregulated genes,RERE-AS1
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Downregulated genes,TNFRSF9
tuberculosis_hi_48_ni_48,MTB_hi48_NI48,Differential exon usage,BZW1
