comparison_id,comparison_name,gene_set,gene_name
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Upregulated genes,ISG15
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Downregulated genes,LINC02593
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential exon usage,CSF1
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential transcript expression,PTK2B
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential intron excision,LIPA
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential alternative splicing,PRMT2
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Upregulated genes,AGRN
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Downregulated genes,RNF223
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential exon usage,CIITA
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential transcript expression,FOXP1
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential intron excision,CLEC10A
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential alternative splicing,SH3BGRL
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Upregulated genes,AL691432.4
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Downregulated genes,TTLL10
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential exon usage,LINC01588
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential transcript expression,IDO1
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential intron excision,CSF1
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential alternative splicing,LITAF
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Upregulated genes,AL031282.1
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Downregulated genes,TNFRSF18
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential exon usage,LRRC28
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential transcript expression,PRMT2
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential intron excision,TXN
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential alternative splicing,TPRG1
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Upregulated genes,SLC35E2A
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Downregulated genes,SCNN1D
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential exon usage,CCL4
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential transcript expression,CCL4L2
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential intron excision,HLA-DMA
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential alternative splicing,IL1RN
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Upregulated genes,TP73-AS1
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Downregulated genes,MXRA8
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential exon usage,EHD1
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential transcript expression,SIGLEC10
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential intron excision,SNX8
tuberculosis_hi_2_live_2,MTB_hi2_Live2,Differential alternative splicing,TSSC4
