comparison_id,comparison_name,gene_set,gene_name
mers_mers24_control,MERS24,Upregulated genes,AP006222.1
mers_mers24_control,MERS24,Downregulated genes,MRPL20-DT
mers_mers24_control,MERS24,Differential exon usage,CFLAR
mers_mers24_control,MERS24,Differential transcript expression,EIF4A2
mers_mers24_control,MERS24,Differential intron excision,HDAC9
mers_mers24_control,MERS24,Differential alternative splicing,SREBF2
mers_mers24_control,MERS24,Upregulated genes,ISG15
mers_mers24_control,MERS24,Downregulated genes,VWA1
mers_mers24_control,MERS24,Differential exon usage,SRSF3
mers_mers24_control,MERS24,Differential transcript expression,LMNA
mers_mers24_control,MERS24,Differential intron excision,HNRNPA2B1
mers_mers24_control,MERS24,Differential alternative splicing,GNAS
mers_mers24_control,MERS24,Upregulated genes,AL390719.1
mers_mers24_control,MERS24,Downregulated genes,AL691432.2
mers_mers24_control,MERS24,Differential exon usage,C16orf72
mers_mers24_control,MERS24,Differential transcript expression,WWTR1
mers_mers24_control,MERS24,Differential intron excision,EIF4A2
mers_mers24_control,MERS24,Differential alternative splicing,BCL2L1
mers_mers24_control,MERS24,Upregulated genes,AL645608.8
mers_mers24_control,MERS24,Downregulated genes,SLC35E2B
mers_mers24_control,MERS24,Differential exon usage,PHC3
mers_mers24_control,MERS24,Differential transcript expression,NEDD4L
mers_mers24_control,MERS24,Differential intron excision,ARNTL2
mers_mers24_control,MERS24,Differential alternative splicing,NEDD4L
mers_mers24_control,MERS24,Upregulated genes,CHD5
mers_mers24_control,MERS24,Downregulated genes,PLCH2
mers_mers24_control,MERS24,Differential exon usage,ANXA1
mers_mers24_control,MERS24,Differential transcript expression,TRAK1
mers_mers24_control,MERS24,Differential intron excision,C1GALT1
mers_mers24_control,MERS24,Differential alternative splicing,DNAJC7
mers_mers24_control,MERS24,Upregulated genes,ZBTB48
mers_mers24_control,MERS24,Downregulated genes,TNFRSF14
mers_mers24_control,MERS24,Differential exon usage,VEGFA
mers_mers24_control,MERS24,Differential transcript expression,ADGRG1
mers_mers24_control,MERS24,Differential intron excision,TRA2B
mers_mers24_control,MERS24,Differential alternative splicing,MAP2K3
mers_mers24_control,MERS24,Upregulated genes,THAP3
mers_mers24_control,MERS24,Downregulated genes,PRXL2B
mers_mers24_control,MERS24,Differential exon usage,TNRC6B
mers_mers24_control,MERS24,Differential transcript expression,FLNB
mers_mers24_control,MERS24,Differential intron excision,BOLA2
mers_mers24_control,MERS24,Differential alternative splicing,TUBB3
mers_mers24_control,MERS24,Upregulated genes,PER3
mers_mers24_control,MERS24,Downregulated genes,MMEL1
mers_mers24_control,MERS24,Differential exon usage,SDCBP
mers_mers24_control,MERS24,Differential transcript expression,ADGRL2
mers_mers24_control,MERS24,Differential intron excision,RBM4
mers_mers24_control,MERS24,Differential alternative splicing,PIEZO1
mers_mers24_control,MERS24,Upregulated genes,TNFRSF9
mers_mers24_control,MERS24,Downregulated genes,MEGF6
mers_mers24_control,MERS24,Differential exon usage,C1GALT1
mers_mers24_control,MERS24,Differential transcript expression,PTK2
mers_mers24_control,MERS24,Differential intron excision,NT5C3A
mers_mers24_control,MERS24,Differential alternative splicing,SF3B3
mers_mers24_control,MERS24,Upregulated genes,AL034417.4
mers_mers24_control,MERS24,Downregulated genes,TP73-AS1
mers_mers24_control,MERS24,Differential exon usage,MIEN1
mers_mers24_control,MERS24,Differential transcript expression,TAOK1
mers_mers24_control,MERS24,Differential intron excision,EPB41L2
mers_mers24_control,MERS24,Differential alternative splicing,TMC5
mers_mers24_control,MERS24,Upregulated genes,ERRFI1
mers_mers24_control,MERS24,Downregulated genes,KCNAB2
mers_mers24_control,MERS24,Differential exon usage,RTN4
mers_mers24_control,MERS24,Differential transcript expression,TINAGL1
mers_mers24_control,MERS24,Differential intron excision,ABLIM3
mers_mers24_control,MERS24,Differential alternative splicing,TNRC6A
mers_mers24_control,MERS24,Upregulated genes,SPSB1
mers_mers24_control,MERS24,Downregulated genes,RNF207
mers_mers24_control,MERS24,Differential exon usage,ATF7IP
mers_mers24_control,MERS24,Differential transcript expression,PLAT
mers_mers24_control,MERS24,Differential intron excision,TPM2
mers_mers24_control,MERS24,Differential alternative splicing,SRSF3
mers_mers24_control,MERS24,Upregulated genes,SLC25A33
mers_mers24_control,MERS24,Downregulated genes,ACOT7
mers_mers24_control,MERS24,Differential exon usage,ARHGAP26
mers_mers24_control,MERS24,Differential transcript expression,CTSC
mers_mers24_control,MERS24,Differential intron excision,HLA-A
mers_mers24_control,MERS24,Differential alternative splicing,MORF4L2
mers_mers24_control,MERS24,Upregulated genes,PIK3CD
mers_mers24_control,MERS24,Downregulated genes,H6PD
mers_mers24_control,MERS24,Differential exon usage,CLK1
mers_mers24_control,MERS24,Differential transcript expression,CTNNB1
mers_mers24_control,MERS24,Differential intron excision,PACSIN2
mers_mers24_control,MERS24,Differential alternative splicing,CUL3
mers_mers24_control,MERS24,Upregulated genes,MFN2
mers_mers24_control,MERS24,Downregulated genes,PIK3CD-AS2
mers_mers24_control,MERS24,Differential exon usage,SQSTM1
mers_mers24_control,MERS24,Differential transcript expression,ZMYND8
mers_mers24_control,MERS24,Differential intron excision,ITPRID2
mers_mers24_control,MERS24,Differential alternative splicing,TLK1
mers_mers24_control,MERS24,Upregulated genes,PRDM2
mers_mers24_control,MERS24,Downregulated genes,FBXO44
mers_mers24_control,MERS24,Differential exon usage,ADPRHL1
mers_mers24_control,MERS24,Differential transcript expression,APOL1
mers_mers24_control,MERS24,Differential intron excision,ATG12
mers_mers24_control,MERS24,Differential alternative splicing,MAP4
mers_mers24_control,MERS24,Upregulated genes,PLEKHM2
mers_mers24_control,MERS24,Downregulated genes,PLOD1
mers_mers24_control,MERS24,Differential exon usage,SPPL2A
mers_mers24_control,MERS24,Differential transcript expression,GBF1
mers_mers24_control,MERS24,Differential intron excision,KRT23
mers_mers24_control,MERS24,Differential alternative splicing,CLU
mers_mers24_control,MERS24,Upregulated genes,SPEN
mers_mers24_control,MERS24,Downregulated genes,UQCRHL
mers_mers24_control,MERS24,Differential exon usage,PLEKHG3
mers_mers24_control,MERS24,Differential transcript expression,TEX264
mers_mers24_control,MERS24,Differential intron excision,HNRNPDL
mers_mers24_control,MERS24,Differential alternative splicing,HNRNPDL
mers_mers24_control,MERS24,Upregulated genes,ZBTB17
mers_mers24_control,MERS24,Downregulated genes,FAM131C
mers_mers24_control,MERS24,Differential exon usage,DHX15
mers_mers24_control,MERS24,Differential transcript expression,ADGRG6
mers_mers24_control,MERS24,Differential intron excision,SRSF3
mers_mers24_control,MERS24,Differential alternative splicing,MACF1
mers_mers24_control,MERS24,Upregulated genes,PADI3
mers_mers24_control,MERS24,Downregulated genes,ARHGEF19
mers_mers24_control,MERS24,Differential exon usage,SLC35F5
mers_mers24_control,MERS24,Differential transcript expression,USP6NL
mers_mers24_control,MERS24,Differential intron excision,SRSF7
mers_mers24_control,MERS24,Differential alternative splicing,DHX9
mers_mers24_control,MERS24,Upregulated genes,AL137127.1
mers_mers24_control,MERS24,Downregulated genes,CROCCP3
mers_mers24_control,MERS24,Differential exon usage,HLA-A
mers_mers24_control,MERS24,Differential transcript expression,MYO1C
mers_mers24_control,MERS24,Differential intron excision,DST
mers_mers24_control,MERS24,Differential alternative splicing,PPP2R3A
mers_mers24_control,MERS24,Upregulated genes,AKR7L
mers_mers24_control,MERS24,Downregulated genes,CROCC
mers_mers24_control,MERS24,Differential exon usage,NEDD4L
mers_mers24_control,MERS24,Differential transcript expression,ABL2
mers_mers24_control,MERS24,Differential intron excision,DLG1
mers_mers24_control,MERS24,Differential alternative splicing,TRA2B
mers_mers24_control,MERS24,Upregulated genes,AKR7A3
mers_mers24_control,MERS24,Downregulated genes,ATP13A2
mers_mers24_control,MERS24,Differential exon usage,UBXN7
mers_mers24_control,MERS24,Differential transcript expression,BIRC3
mers_mers24_control,MERS24,Differential intron excision,HMGN1
mers_mers24_control,MERS24,Differential alternative splicing,HNRNPD
mers_mers24_control,MERS24,Upregulated genes,OTUD3
mers_mers24_control,MERS24,Downregulated genes,ALDH4A1
mers_mers24_control,MERS24,Differential exon usage,HELZ
mers_mers24_control,MERS24,Differential transcript expression,NEDD9
mers_mers24_control,MERS24,Differential intron excision,HMGCS1
mers_mers24_control,MERS24,Differential alternative splicing,MIR4435-2HG
mers_mers24_control,MERS24,Upregulated genes,MUL1
mers_mers24_control,MERS24,Downregulated genes,AKR7A2
mers_mers24_control,MERS24,Differential exon usage,PCF11
mers_mers24_control,MERS24,Differential transcript expression,HK1
mers_mers24_control,MERS24,Differential intron excision,DHX9
mers_mers24_control,MERS24,Differential alternative splicing,EFR3A
mers_mers24_control,MERS24,Upregulated genes,SH2D5
mers_mers24_control,MERS24,Downregulated genes,CDA
mers_mers24_control,MERS24,Differential exon usage,LINC00472
mers_mers24_control,MERS24,Differential transcript expression,KIAA0895
mers_mers24_control,MERS24,Differential intron excision,ERBB2
mers_mers24_control,MERS24,Differential alternative splicing,TINAGL1
mers_mers24_control,MERS24,Upregulated genes,HTR1D
mers_mers24_control,MERS24,Downregulated genes,TCEA3
mers_mers24_control,MERS24,Differential exon usage,U2SURP
mers_mers24_control,MERS24,Differential transcript expression,AKAP12
mers_mers24_control,MERS24,Differential intron excision,HSP90B1
mers_mers24_control,MERS24,Differential alternative splicing,FXR1
mers_mers24_control,MERS24,Upregulated genes,ZNF436
mers_mers24_control,MERS24,Downregulated genes,RPL11
mers_mers24_control,MERS24,Differential exon usage,MACF1
mers_mers24_control,MERS24,Differential transcript expression,MAPK8IP3
mers_mers24_control,MERS24,Differential intron excision,MORF4L2
mers_mers24_control,MERS24,Differential alternative splicing,ATG12
mers_mers24_control,MERS24,Upregulated genes,ZNF436-AS1
mers_mers24_control,MERS24,Downregulated genes,RCAN3
mers_mers24_control,MERS24,Differential exon usage,CLIP1
mers_mers24_control,MERS24,Differential transcript expression,ETNK1
mers_mers24_control,MERS24,Differential intron excision,TNIP1
mers_mers24_control,MERS24,Differential alternative splicing,MRPL1
mers_mers24_control,MERS24,Upregulated genes,STPG1
mers_mers24_control,MERS24,Downregulated genes,NCMAP-DT
mers_mers24_control,MERS24,Differential exon usage,ASPH
mers_mers24_control,MERS24,Differential transcript expression,PTPRZ1
mers_mers24_control,MERS24,Differential intron excision,MTAP
mers_mers24_control,MERS24,Differential alternative splicing,MRPL23
mers_mers24_control,MERS24,Upregulated genes,PDIK1L
mers_mers24_control,MERS24,Downregulated genes,NCMAP
mers_mers24_control,MERS24,Differential exon usage,CCNL1
mers_mers24_control,MERS24,Differential transcript expression,MBD1
mers_mers24_control,MERS24,Differential intron excision,PRMT1
mers_mers24_control,MERS24,Differential alternative splicing,PKP4
mers_mers24_control,MERS24,Upregulated genes,CRYBG2
mers_mers24_control,MERS24,Downregulated genes,SELENON
mers_mers24_control,MERS24,Differential exon usage,ANXA2
mers_mers24_control,MERS24,Differential transcript expression,ZMIZ2
mers_mers24_control,MERS24,Differential intron excision,MBNL1
mers_mers24_control,MERS24,Differential alternative splicing,ENAH
mers_mers24_control,MERS24,Upregulated genes,GPATCH3
mers_mers24_control,MERS24,Downregulated genes,STMN1
mers_mers24_control,MERS24,Differential exon usage,VPS41
mers_mers24_control,MERS24,Differential transcript expression,TRAF1
mers_mers24_control,MERS24,Differential intron excision,CPNE1
mers_mers24_control,MERS24,Differential alternative splicing,ANXA2
mers_mers24_control,MERS24,Upregulated genes,TENT5B
mers_mers24_control,MERS24,Downregulated genes,SYTL1
mers_mers24_control,MERS24,Differential exon usage,RBM4
mers_mers24_control,MERS24,Differential transcript expression,AKT3
mers_mers24_control,MERS24,Differential intron excision,IGF2BP2
mers_mers24_control,MERS24,Differential alternative splicing,TOMM20
mers_mers24_control,MERS24,Upregulated genes,GPR3
mers_mers24_control,MERS24,Downregulated genes,SMPDL3B
mers_mers24_control,MERS24,Differential exon usage,GNAS
mers_mers24_control,MERS24,Differential transcript expression,CFTR
mers_mers24_control,MERS24,Differential intron excision,CALM2
mers_mers24_control,MERS24,Differential alternative splicing,EIF4A2
mers_mers24_control,MERS24,Upregulated genes,SESN2
mers_mers24_control,MERS24,Downregulated genes,ATP5IF1
mers_mers24_control,MERS24,Differential exon usage,BDH1
mers_mers24_control,MERS24,Differential transcript expression,MYO6
mers_mers24_control,MERS24,Differential intron excision,ENAH
mers_mers24_control,MERS24,Differential alternative splicing,CCNC
mers_mers24_control,MERS24,Upregulated genes,MATN1-AS1
mers_mers24_control,MERS24,Downregulated genes,AL353622.1
mers_mers24_control,MERS24,Differential exon usage,MPRIP
mers_mers24_control,MERS24,Differential transcript expression,POLD4
mers_mers24_control,MERS24,Differential intron excision,PFKP
mers_mers24_control,MERS24,Differential alternative splicing,PMEPA1
mers_mers24_control,MERS24,Upregulated genes,AC114488.1
mers_mers24_control,MERS24,Downregulated genes,PTPRU
mers_mers24_control,MERS24,Differential exon usage,PMEPA1
mers_mers24_control,MERS24,Differential transcript expression,PTPN14
mers_mers24_control,MERS24,Differential intron excision,THRAP3
mers_mers24_control,MERS24,Differential alternative splicing,CALM2
mers_mers24_control,MERS24,Upregulated genes,RNF19B
