comparison_id,comparison_name,gene_set,gene_name
sars_sars4_control,SARS4,Upregulated genes,RSRP1
sars_sars4_control,SARS4,Downregulated genes,PLCH2
sars_sars4_control,SARS4,Differential exon usage,SREK1
sars_sars4_control,SARS4,Differential transcript expression,ATP13A3
sars_sars4_control,SARS4,Differential intron excision,AP2M1
sars_sars4_control,SARS4,Differential alternative splicing,HNRNPH3
sars_sars4_control,SARS4,Upregulated genes,SPOCD1
sars_sars4_control,SARS4,Downregulated genes,TNFRSF25
sars_sars4_control,SARS4,Differential exon usage,SPTBN1
sars_sars4_control,SARS4,Differential transcript expression,EVI5
sars_sars4_control,SARS4,Differential intron excision,ABHD2
sars_sars4_control,SARS4,Differential alternative splicing,HNRNPA2B1
sars_sars4_control,SARS4,Upregulated genes,ROR1-AS1
sars_sars4_control,SARS4,Downregulated genes,PLEKHG5
sars_sars4_control,SARS4,Differential exon usage,ZNF207
sars_sars4_control,SARS4,Differential transcript expression,CHORDC1
sars_sars4_control,SARS4,Differential intron excision,ATP13A3
sars_sars4_control,SARS4,Differential alternative splicing,CYP24A1
sars_sars4_control,SARS4,Upregulated genes,DIRAS3
sars_sars4_control,SARS4,Downregulated genes,TNFRSF1B
sars_sars4_control,SARS4,Differential exon usage,ADGRF1
sars_sars4_control,SARS4,Differential transcript expression,ANXA2
sars_sars4_control,SARS4,Differential intron excision,UBC
sars_sars4_control,SARS4,Differential alternative splicing,ATP13A3
sars_sars4_control,SARS4,Upregulated genes,IFI44L
sars_sars4_control,SARS4,Downregulated genes,TCEA3
sars_sars4_control,SARS4,Differential exon usage,DHX36
sars_sars4_control,SARS4,Differential transcript expression,TPM4
sars_sars4_control,SARS4,Differential intron excision,LRRFIP1
sars_sars4_control,SARS4,Differential alternative splicing,DTX2
sars_sars4_control,SARS4,Upregulated genes,IFI44
sars_sars4_control,SARS4,Downregulated genes,ID3
sars_sars4_control,SARS4,Differential exon usage,IVNS1ABP
sars_sars4_control,SARS4,Differential transcript expression,RSRP1
sars_sars4_control,SARS4,Differential intron excision,BX890604.1
sars_sars4_control,SARS4,Differential alternative splicing,FTX
sars_sars4_control,SARS4,Upregulated genes,GCLM
sars_sars4_control,SARS4,Downregulated genes,RIMS3
sars_sars4_control,SARS4,Differential exon usage,CD46
sars_sars4_control,SARS4,Differential transcript expression,XPO1
sars_sars4_control,SARS4,Differential intron excision,WARS1
sars_sars4_control,SARS4,Differential alternative splicing,PSMB8-AS1
sars_sars4_control,SARS4,Upregulated genes,SPRR3
sars_sars4_control,SARS4,Downregulated genes,NFYC-AS1
sars_sars4_control,SARS4,Differential exon usage,ENC1
sars_sars4_control,SARS4,Differential transcript expression,GSDMB
sars_sars4_control,SARS4,Differential intron excision,CYP24A1
sars_sars4_control,SARS4,Differential alternative splicing,DTX2P1-UPK3BP1-PMS2P11
sars_sars4_control,SARS4,Upregulated genes,NCF2
sars_sars4_control,SARS4,Downregulated genes,CITED4
sars_sars4_control,SARS4,Differential exon usage,RBM25
sars_sars4_control,SARS4,Differential transcript expression,IRF9
sars_sars4_control,SARS4,Differential intron excision,SREK1
sars_sars4_control,SARS4,Differential alternative splicing,EIF4E
sars_sars4_control,SARS4,Upregulated genes,PKP1
sars_sars4_control,SARS4,Downregulated genes,BTBD8
sars_sars4_control,SARS4,Differential exon usage,TBL1XR1
sars_sars4_control,SARS4,Differential transcript expression,CLK4
sars_sars4_control,SARS4,Differential intron excision,SLC25A36
sars_sars4_control,SARS4,Differential alternative splicing,AL049828.1
sars_sars4_control,SARS4,Upregulated genes,AL359921.2
sars_sars4_control,SARS4,Downregulated genes,MINDY1
sars_sars4_control,SARS4,Differential exon usage,MAP4
sars_sars4_control,SARS4,Differential transcript expression,ADAM9
sars_sars4_control,SARS4,Differential intron excision,CPNE1
sars_sars4_control,SARS4,Differential alternative splicing,TMEM91
sars_sars4_control,SARS4,Upregulated genes,KIF26B
sars_sars4_control,SARS4,Downregulated genes,ATP8B2
sars_sars4_control,SARS4,Differential exon usage,TPM1
sars_sars4_control,SARS4,Differential transcript expression,TBL1XR1
sars_sars4_control,SARS4,Differential intron excision,ZNF207
sars_sars4_control,SARS4,Differential alternative splicing,BCLAF1
sars_sars4_control,SARS4,Upregulated genes,PGBD2
sars_sars4_control,SARS4,Downregulated genes,EFNA3
sars_sars4_control,SARS4,Differential exon usage,SFPQ
sars_sars4_control,SARS4,Differential transcript expression,OASL
sars_sars4_control,SARS4,Differential intron excision,EIF4A2
sars_sars4_control,SARS4,Differential alternative splicing,FKBP7
sars_sars4_control,SARS4,Upregulated genes,CMPK2
sars_sars4_control,SARS4,Downregulated genes,C1orf226
sars_sars4_control,SARS4,Differential exon usage,PPIAP29
sars_sars4_control,SARS4,Differential transcript expression,CYP1A1
sars_sars4_control,SARS4,Differential intron excision,IVNS1ABP
sars_sars4_control,SARS4,Differential alternative splicing,ZNF615
sars_sars4_control,SARS4,Upregulated genes,RSAD2
sars_sars4_control,SARS4,Downregulated genes,PBX1
sars_sars4_control,SARS4,Differential exon usage,CRYZ
sars_sars4_control,SARS4,Differential transcript expression,CLK1
sars_sars4_control,SARS4,Differential intron excision,TUBA1A
sars_sars4_control,SARS4,Differential alternative splicing,IVNS1ABP
sars_sars4_control,SARS4,Upregulated genes,TRIB2
sars_sars4_control,SARS4,Downregulated genes,Z99572.1
sars_sars4_control,SARS4,Differential exon usage,LRRFIP1
sars_sars4_control,SARS4,Differential transcript expression,NONO
sars_sars4_control,SARS4,Differential intron excision,PRRC2C
sars_sars4_control,SARS4,Differential alternative splicing,F3
sars_sars4_control,SARS4,Upregulated genes,WDCP
sars_sars4_control,SARS4,Downregulated genes,KIF21B
sars_sars4_control,SARS4,Differential exon usage,XPO1
sars_sars4_control,SARS4,Differential transcript expression,FGF2
sars_sars4_control,SARS4,Differential intron excision,CYTH2
sars_sars4_control,SARS4,Differential alternative splicing,XRRA1
sars_sars4_control,SARS4,Upregulated genes,LBH
sars_sars4_control,SARS4,Downregulated genes,PPFIA4
sars_sars4_control,SARS4,Differential exon usage,DST
sars_sars4_control,SARS4,Differential transcript expression,NDRG1
sars_sars4_control,SARS4,Differential intron excision,INPP4B
sars_sars4_control,SARS4,Differential alternative splicing,APOL3
sars_sars4_control,SARS4,Upregulated genes,RASGRP3
sars_sars4_control,SARS4,Downregulated genes,CDK18
sars_sars4_control,SARS4,Differential exon usage,WSB1
sars_sars4_control,SARS4,Differential transcript expression,EIF4G2
sars_sars4_control,SARS4,Differential intron excision,MRPL32
sars_sars4_control,SARS4,Differential alternative splicing,NQO2
sars_sars4_control,SARS4,Upregulated genes,PAPOLG
sars_sars4_control,SARS4,Downregulated genes,SLC26A9
sars_sars4_control,SARS4,Differential exon usage,RPL36A
sars_sars4_control,SARS4,Differential transcript expression,HNRNPA2B1
sars_sars4_control,SARS4,Differential intron excision,FBXO38
sars_sars4_control,SARS4,Differential alternative splicing,TASP1
sars_sars4_control,SARS4,Upregulated genes,ZNF2
sars_sars4_control,SARS4,Downregulated genes,SRGAP2
sars_sars4_control,SARS4,Differential exon usage,ALDH1A3
sars_sars4_control,SARS4,Differential transcript expression,FRMD5
sars_sars4_control,SARS4,Differential intron excision,TBRG4
sars_sars4_control,SARS4,Differential alternative splicing,AC105052.3
sars_sars4_control,SARS4,Upregulated genes,POLR1B
sars_sars4_control,SARS4,Downregulated genes,VASH2
sars_sars4_control,SARS4,Differential exon usage,CLINT1
sars_sars4_control,SARS4,Differential transcript expression,IFIT1
sars_sars4_control,SARS4,Differential intron excision,FXR1
sars_sars4_control,SARS4,Differential alternative splicing,ATRX
sars_sars4_control,SARS4,Upregulated genes,IL1RN
sars_sars4_control,SARS4,Downregulated genes,C1orf115
sars_sars4_control,SARS4,Differential exon usage,RASA1
sars_sars4_control,SARS4,Differential transcript expression,MYO18A
sars_sars4_control,SARS4,Differential intron excision,GPBP1
sars_sars4_control,SARS4,Differential alternative splicing,SLC25A36
sars_sars4_control,SARS4,Upregulated genes,LYPD1
sars_sars4_control,SARS4,Downregulated genes,ITPKB
sars_sars4_control,SARS4,Differential exon usage,ADAM9
sars_sars4_control,SARS4,Differential transcript expression,GSE1
sars_sars4_control,SARS4,Differential intron excision,EIF4H
sars_sars4_control,SARS4,Differential alternative splicing,STAT6
sars_sars4_control,SARS4,Upregulated genes,CXCR4
sars_sars4_control,SARS4,Downregulated genes,DISC1
sars_sars4_control,SARS4,Differential exon usage,CSRP1
sars_sars4_control,SARS4,Differential transcript expression,ID3
sars_sars4_control,SARS4,Differential intron excision,ZNF384
sars_sars4_control,SARS4,Differential alternative splicing,OTUB1
sars_sars4_control,SARS4,Upregulated genes,TNFAIP6
sars_sars4_control,SARS4,Downregulated genes,MAP10
sars_sars4_control,SARS4,Differential exon usage,ANXA2
sars_sars4_control,SARS4,Differential transcript expression,EIF4E
sars_sars4_control,SARS4,Differential intron excision,STMN1
sars_sars4_control,SARS4,Differential alternative splicing,AC091167.7
sars_sars4_control,SARS4,Upregulated genes,AC092153.1
sars_sars4_control,SARS4,Downregulated genes,FNBP1P1
sars_sars4_control,SARS4,Differential exon usage,GABRP
sars_sars4_control,SARS4,Differential transcript expression,PCDH9
sars_sars4_control,SARS4,Differential intron excision,DCTN2
sars_sars4_control,SARS4,Differential alternative splicing,CYP4F26P
sars_sars4_control,SARS4,Upregulated genes,IFIH1
sars_sars4_control,SARS4,Downregulated genes,DNAH6
sars_sars4_control,SARS4,Differential exon usage,RNF103
sars_sars4_control,SARS4,Differential transcript expression,CBX7
sars_sars4_control,SARS4,Differential intron excision,CLK1
sars_sars4_control,SARS4,Differential alternative splicing,LINC02154
sars_sars4_control,SARS4,Upregulated genes,DHRS9
sars_sars4_control,SARS4,Downregulated genes,LINC00342
sars_sars4_control,SARS4,Differential exon usage,PSME4
sars_sars4_control,SARS4,Differential transcript expression,MX1
sars_sars4_control,SARS4,Differential intron excision,THRAP3
sars_sars4_control,SARS4,Differential alternative splicing,MBTPS1
sars_sars4_control,SARS4,Upregulated genes,MARS2
sars_sars4_control,SARS4,Downregulated genes,CRACDL
sars_sars4_control,SARS4,Differential exon usage,CHTOP
sars_sars4_control,SARS4,Differential transcript expression,CEP170
sars_sars4_control,SARS4,Differential intron excision,NPIPP1
sars_sars4_control,SARS4,Differential alternative splicing,MAP4K3-DT
sars_sars4_control,SARS4,Upregulated genes,CLK1
sars_sars4_control,SARS4,Downregulated genes,AC009962.1
