comparison_id,comparison_name,gene_set,gene_name
influenza_inf_48_control,Influenza_48,Downregulated genes,RDH10
influenza_inf_48_control,Influenza_48,Differential exon usage,ACO1
influenza_inf_48_control,Influenza_48,Differential transcript expression,LAP3
influenza_inf_48_control,Influenza_48,Differential intron excision,KRT6A
influenza_inf_48_control,Influenza_48,Differential alternative splicing,NLRC5
influenza_inf_48_control,Influenza_48,Upregulated genes,GBP3
influenza_inf_48_control,Influenza_48,Downregulated genes,ABCA2
influenza_inf_48_control,Influenza_48,Differential exon usage,SLC38A5
influenza_inf_48_control,Influenza_48,Differential transcript expression,RASGRP3
influenza_inf_48_control,Influenza_48,Differential intron excision,STAP2
influenza_inf_48_control,Influenza_48,Differential alternative splicing,TMUB2
influenza_inf_48_control,Influenza_48,Upregulated genes,GBP1
influenza_inf_48_control,Influenza_48,Downregulated genes,AKR1C2
influenza_inf_48_control,Influenza_48,Differential exon usage,LSM12
influenza_inf_48_control,Influenza_48,Differential transcript expression,NLRC5
influenza_inf_48_control,Influenza_48,Differential intron excision,PFKM
influenza_inf_48_control,Influenza_48,Differential alternative splicing,SNHG16
influenza_inf_48_control,Influenza_48,Upregulated genes,GBP4
influenza_inf_48_control,Influenza_48,Downregulated genes,RASSF4
influenza_inf_48_control,Influenza_48,Differential exon usage,EMP1
influenza_inf_48_control,Influenza_48,Differential transcript expression,OAS2
influenza_inf_48_control,Influenza_48,Differential intron excision,KMT2E
influenza_inf_48_control,Influenza_48,Differential alternative splicing,RBM26
influenza_inf_48_control,Influenza_48,Upregulated genes,GBP5
influenza_inf_48_control,Influenza_48,Downregulated genes,AC063960.2
influenza_inf_48_control,Influenza_48,Differential exon usage,KLF6
influenza_inf_48_control,Influenza_48,Differential transcript expression,TRANK1
influenza_inf_48_control,Influenza_48,Differential intron excision,AC118553.2
influenza_inf_48_control,Influenza_48,Differential alternative splicing,OAS1
influenza_inf_48_control,Influenza_48,Upregulated genes,GBP6
influenza_inf_48_control,Influenza_48,Downregulated genes,CAT
influenza_inf_48_control,Influenza_48,Differential exon usage,FAP
influenza_inf_48_control,Influenza_48,Differential transcript expression,LSM12
influenza_inf_48_control,Influenza_48,Differential intron excision,PRMT2
influenza_inf_48_control,Influenza_48,Differential alternative splicing,IFI16
influenza_inf_48_control,Influenza_48,Upregulated genes,GBP1P1
influenza_inf_48_control,Influenza_48,Downregulated genes,SYT12
influenza_inf_48_control,Influenza_48,Differential exon usage,TNFSF10
influenza_inf_48_control,Influenza_48,Differential transcript expression,SP110
influenza_inf_48_control,Influenza_48,Differential intron excision,CISD1
influenza_inf_48_control,Influenza_48,Differential alternative splicing,RABGAP1L
influenza_inf_48_control,Influenza_48,Upregulated genes,AL596214.1
influenza_inf_48_control,Influenza_48,Downregulated genes,ZBTB16
influenza_inf_48_control,Influenza_48,Differential exon usage,WARS1
influenza_inf_48_control,Influenza_48,Differential transcript expression,CD38
influenza_inf_48_control,Influenza_48,Differential intron excision,PSMA6
influenza_inf_48_control,Influenza_48,Differential alternative splicing,TTC38
influenza_inf_48_control,Influenza_48,Upregulated genes,SLC16A4
influenza_inf_48_control,Influenza_48,Downregulated genes,CLDN10
influenza_inf_48_control,Influenza_48,Differential exon usage,MX1
influenza_inf_48_control,Influenza_48,Differential transcript expression,TAP1
influenza_inf_48_control,Influenza_48,Differential intron excision,PTPN2
influenza_inf_48_control,Influenza_48,Differential alternative splicing,MVD
influenza_inf_48_control,Influenza_48,Upregulated genes,MOV10
influenza_inf_48_control,Influenza_48,Downregulated genes,TXNDC16
influenza_inf_48_control,Influenza_48,Differential exon usage,PDLIM5
influenza_inf_48_control,Influenza_48,Differential transcript expression,PNPT1
influenza_inf_48_control,Influenza_48,Differential intron excision,CFLAR
influenza_inf_48_control,Influenza_48,Differential alternative splicing,YAP1
influenza_inf_48_control,Influenza_48,Upregulated genes,SLC16A1
influenza_inf_48_control,Influenza_48,Downregulated genes,FOS
influenza_inf_48_control,Influenza_48,Differential exon usage,KDM5B
influenza_inf_48_control,Influenza_48,Differential transcript expression,DDX60L
influenza_inf_48_control,Influenza_48,Differential intron excision,SRSF11
influenza_inf_48_control,Influenza_48,Differential alternative splicing,CLK4
influenza_inf_48_control,Influenza_48,Upregulated genes,CTSS
influenza_inf_48_control,Influenza_48,Downregulated genes,NRXN3
influenza_inf_48_control,Influenza_48,Differential exon usage,SEPTIN2
influenza_inf_48_control,Influenza_48,Differential transcript expression,BCL2L14
influenza_inf_48_control,Influenza_48,Differential intron excision,PLS3
influenza_inf_48_control,Influenza_48,Differential alternative splicing,KIFC3
influenza_inf_48_control,Influenza_48,Upregulated genes,SPRR2D
influenza_inf_48_control,Influenza_48,Downregulated genes,SERPINF2
influenza_inf_48_control,Influenza_48,Differential exon usage,CCT5
influenza_inf_48_control,Influenza_48,Differential transcript expression,OAS1
influenza_inf_48_control,Influenza_48,Differential intron excision,AHNAK
influenza_inf_48_control,Influenza_48,Differential alternative splicing,TMC6
influenza_inf_48_control,Influenza_48,Upregulated genes,SPRR2A
influenza_inf_48_control,Influenza_48,Downregulated genes,AFMID
influenza_inf_48_control,Influenza_48,Differential exon usage,PALM2AKAP2
influenza_inf_48_control,Influenza_48,Differential transcript expression,SLC35F6
influenza_inf_48_control,Influenza_48,Differential intron excision,HNRNPH3
influenza_inf_48_control,Influenza_48,Differential alternative splicing,PIGB
influenza_inf_48_control,Influenza_48,Upregulated genes,SPRR2E
influenza_inf_48_control,Influenza_48,Downregulated genes,AC145207.5
influenza_inf_48_control,Influenza_48,Differential exon usage,STING1
influenza_inf_48_control,Influenza_48,Differential transcript expression,SLCO4A1
influenza_inf_48_control,Influenza_48,Differential intron excision,DDR1
influenza_inf_48_control,Influenza_48,Differential alternative splicing,GIGYF2
influenza_inf_48_control,Influenza_48,Upregulated genes,SPRR2F
influenza_inf_48_control,Influenza_48,Downregulated genes,IMPA2
influenza_inf_48_control,Influenza_48,Differential exon usage,FANCA
influenza_inf_48_control,Influenza_48,Differential transcript expression,ETV7
influenza_inf_48_control,Influenza_48,Differential intron excision,RNPS1
influenza_inf_48_control,Influenza_48,Differential alternative splicing,XAF1
