comparison_id,comparison_name,gene_set,gene_name
tuberculosis_live_2_ni_2,MTB_live2_NI2,Upregulated genes,LINC02593
tuberculosis_live_2_ni_2,MTB_live2_NI2,Downregulated genes,AL645608.7
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential exon usage,TXN
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential transcript expression,LIMCH1
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential intron excision,MGAT1
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential alternative splicing,YPEL5
tuberculosis_live_2_ni_2,MTB_live2_NI2,Upregulated genes,CFAP74
tuberculosis_live_2_ni_2,MTB_live2_NI2,Downregulated genes,HES4
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential exon usage,MAP3K13
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential transcript expression,IDO1
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential intron excision,CCL22
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential alternative splicing,WFDC21P
tuberculosis_live_2_ni_2,MTB_live2_NI2,Upregulated genes,SKI
tuberculosis_live_2_ni_2,MTB_live2_NI2,Downregulated genes,ISG15
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential exon usage,GATAD2B
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential transcript expression,ISG20
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential intron excision,LY75-CD302
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential alternative splicing,TBC1D17
tuberculosis_live_2_ni_2,MTB_live2_NI2,Upregulated genes,AL590822.3
tuberculosis_live_2_ni_2,MTB_live2_NI2,Downregulated genes,AGRN
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential exon usage,DLEU1
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential transcript expression,BX255923.2
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential intron excision,ID2
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential alternative splicing,IL1RN
tuberculosis_live_2_ni_2,MTB_live2_NI2,Upregulated genes,MEGF6
tuberculosis_live_2_ni_2,MTB_live2_NI2,Downregulated genes,AL390719.1
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential exon usage,CREB5
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential transcript expression,CRLF2
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential intron excision,BIRC3
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential alternative splicing,TIAL1
tuberculosis_live_2_ni_2,MTB_live2_NI2,Upregulated genes,KCNAB2
tuberculosis_live_2_ni_2,MTB_live2_NI2,Downregulated genes,AL645608.8
tuberculosis_live_2_ni_2,MTB_live2_NI2,Differential exon usage,TIMMDC1
