comparison_id,comparison_name,gene_set,gene_name
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Upregulated genes,AC002558.3
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential exon usage,EIF3B
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential transcript expression,MTCL1
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential intron excision,WASH8P
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential alternative splicing,RCBTB2
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Upregulated genes,AC020917.4
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential exon usage,TAP2
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential transcript expression,TRIM26
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential intron excision,HNRNPK
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential alternative splicing,NPIPB12
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential exon usage,CNDP2
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential transcript expression,FP236383.3
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential intron excision,NDUFS7
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential alternative splicing,EEF1D
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential exon usage,VAC14
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential transcript expression,TRPS1
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential intron excision,NPIPA3
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential alternative splicing,E2F4
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential exon usage,MCCC2
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential transcript expression,FAR2
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential alternative splicing,WEE2-AS1
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential exon usage,GARS1
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential transcript expression,SLC35B2
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential alternative splicing,NDUFAF2
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential exon usage,PTBP1
sars_cov_2_covid_0hr_control_covid_0hr_infected,SARS-CoV-2-0h,Differential transcript expression,CSNK1A1
