comparison_id,comparison_name,gene_set,gene_name
sars_sars12_control,SARS12,Differential exon usage,INO80E
sars_sars12_control,SARS12,Differential intron excision,SRSF11
sars_sars12_control,SARS12,Differential alternative splicing,KLRK1-AS1
sars_sars12_control,SARS12,Upregulated genes,CISH
sars_sars12_control,SARS12,Downregulated genes,SLC34A2
sars_sars12_control,SARS12,Differential exon usage,ZMIZ2
sars_sars12_control,SARS12,Differential intron excision,SLC25A36
sars_sars12_control,SARS12,Differential alternative splicing,SYNPR-AS1
sars_sars12_control,SARS12,Upregulated genes,DUBR
sars_sars12_control,SARS12,Downregulated genes,AC099509.1
sars_sars12_control,SARS12,Differential exon usage,NSD2
sars_sars12_control,SARS12,Differential intron excision,MRPL32
sars_sars12_control,SARS12,Differential alternative splicing,TRAF3IP1
sars_sars12_control,SARS12,Upregulated genes,PTX3
sars_sars12_control,SARS12,Downregulated genes,LOX
sars_sars12_control,SARS12,Differential exon usage,RARRES1
sars_sars12_control,SARS12,Differential intron excision,HSD17B7P2
sars_sars12_control,SARS12,Differential alternative splicing,SCAMP5
sars_sars12_control,SARS12,Upregulated genes,TMEM154
sars_sars12_control,SARS12,Downregulated genes,HAVCR1
sars_sars12_control,SARS12,Differential exon usage,RASA1
sars_sars12_control,SARS12,Differential intron excision,GGNBP2
sars_sars12_control,SARS12,Differential alternative splicing,ADCY10P1
sars_sars12_control,SARS12,Upregulated genes,CDH6
sars_sars12_control,SARS12,Downregulated genes,LINC00326
sars_sars12_control,SARS12,Differential exon usage,LARP4B
sars_sars12_control,SARS12,Differential intron excision,FIP1L1
sars_sars12_control,SARS12,Differential alternative splicing,ZBTB8OS
sars_sars12_control,SARS12,Upregulated genes,MAST4
sars_sars12_control,SARS12,Downregulated genes,DNAH11
sars_sars12_control,SARS12,Differential exon usage,ACAD9
sars_sars12_control,SARS12,Differential intron excision,VRK2
sars_sars12_control,SARS12,Differential alternative splicing,EXOSC3
sars_sars12_control,SARS12,Upregulated genes,MAP1B
sars_sars12_control,SARS12,Downregulated genes,UPK3B
sars_sars12_control,SARS12,Differential exon usage,ANXA1
sars_sars12_control,SARS12,Differential intron excision,BX890604.1
sars_sars12_control,SARS12,Differential alternative splicing,MCU
sars_sars12_control,SARS12,Upregulated genes,ARRDC3
sars_sars12_control,SARS12,Downregulated genes,STEAP4
sars_sars12_control,SARS12,Differential exon usage,S100A13
sars_sars12_control,SARS12,Differential intron excision,RAPH1
sars_sars12_control,SARS12,Differential alternative splicing,ZDHHC24
sars_sars12_control,SARS12,Upregulated genes,MCTP1
sars_sars12_control,SARS12,Downregulated genes,LINC00513
sars_sars12_control,SARS12,Differential exon usage,DDX17
sars_sars12_control,SARS12,Differential intron excision,PTPRF
sars_sars12_control,SARS12,Differential alternative splicing,PSORS1C1
sars_sars12_control,SARS12,Upregulated genes,FBXL21P
sars_sars12_control,SARS12,Downregulated genes,TCAF2
sars_sars12_control,SARS12,Differential exon usage,SLC12A2
sars_sars12_control,SARS12,Differential intron excision,ATAD3B
sars_sars12_control,SARS12,Differential alternative splicing,C3orf18
sars_sars12_control,SARS12,Upregulated genes,SLC26A2
sars_sars12_control,SARS12,Downregulated genes,PLAT
sars_sars12_control,SARS12,Differential exon usage,CXCL1
sars_sars12_control,SARS12,Differential alternative splicing,NOMO3
sars_sars12_control,SARS12,Upregulated genes,NMUR2
sars_sars12_control,SARS12,Downregulated genes,NDRG1
sars_sars12_control,SARS12,Differential exon usage,GALNS
sars_sars12_control,SARS12,Differential alternative splicing,NPIPB3
sars_sars12_control,SARS12,Upregulated genes,ADAM19
sars_sars12_control,SARS12,Downregulated genes,CA9
sars_sars12_control,SARS12,Differential exon usage,ADAM9
sars_sars12_control,SARS12,Differential alternative splicing,SORBS1
sars_sars12_control,SARS12,Upregulated genes,ADRA1B
sars_sars12_control,SARS12,Downregulated genes,KLF9
sars_sars12_control,SARS12,Differential exon usage,ACSM3
sars_sars12_control,SARS12,Differential alternative splicing,RABGAP1
sars_sars12_control,SARS12,Upregulated genes,CDHR2
sars_sars12_control,SARS12,Downregulated genes,AC022400.7
sars_sars12_control,SARS12,Differential exon usage,SRSF10
sars_sars12_control,SARS12,Differential alternative splicing,ZNF826P
