comparison_id,comparison_name,gene_set,gene_name
ipf_ipf_control,IPF,Differential transcript expression,PAFAH1B1
ipf_ipf_control,IPF,Differential intron excision,ATAD3A
ipf_ipf_control,IPF,Differential alternative splicing,FMO3
ipf_ipf_control,IPF,Upregulated genes,KLHDC7A
ipf_ipf_control,IPF,Downregulated genes,AL109936.2
ipf_ipf_control,IPF,Differential exon usage,KLRK1-AS1
ipf_ipf_control,IPF,Differential transcript expression,TMC5
ipf_ipf_control,IPF,Differential intron excision,FN1
ipf_ipf_control,IPF,Differential alternative splicing,COL6A3
ipf_ipf_control,IPF,Upregulated genes,PLA2G2A
ipf_ipf_control,IPF,Downregulated genes,AL591178.1
ipf_ipf_control,IPF,Differential exon usage,BMP1
ipf_ipf_control,IPF,Differential transcript expression,LTF
ipf_ipf_control,IPF,Differential intron excision,MYO6
ipf_ipf_control,IPF,Differential alternative splicing,SCEL
ipf_ipf_control,IPF,Upregulated genes,PLA2G2C
ipf_ipf_control,IPF,Downregulated genes,ZNF683
ipf_ipf_control,IPF,Differential exon usage,MCC
ipf_ipf_control,IPF,Differential transcript expression,APLP2
ipf_ipf_control,IPF,Differential intron excision,ANXA8L1
ipf_ipf_control,IPF,Differential alternative splicing,ST6GAL1
ipf_ipf_control,IPF,Upregulated genes,UBXN10
ipf_ipf_control,IPF,Downregulated genes,AL020997.2
ipf_ipf_control,IPF,Differential exon usage,SLC1A7
ipf_ipf_control,IPF,Differential transcript expression,SULF1
ipf_ipf_control,IPF,Differential intron excision,SPTAN1
ipf_ipf_control,IPF,Differential alternative splicing,FMN1
ipf_ipf_control,IPF,Upregulated genes,FAM43B
ipf_ipf_control,IPF,Downregulated genes,MTMR9LP
ipf_ipf_control,IPF,Differential exon usage,NUCB2
ipf_ipf_control,IPF,Differential transcript expression,COL17A1
ipf_ipf_control,IPF,Differential intron excision,C5orf38
ipf_ipf_control,IPF,Differential alternative splicing,SVIL
ipf_ipf_control,IPF,Upregulated genes,HSPG2
ipf_ipf_control,IPF,Downregulated genes,FAM229A
ipf_ipf_control,IPF,Differential exon usage,BAAT
ipf_ipf_control,IPF,Differential transcript expression,TPM1
ipf_ipf_control,IPF,Differential intron excision,AMY2A
ipf_ipf_control,IPF,Differential alternative splicing,SERPINH1
ipf_ipf_control,IPF,Upregulated genes,EPHB2
ipf_ipf_control,IPF,Downregulated genes,HPCAL4
ipf_ipf_control,IPF,Differential exon usage,RCAN2
ipf_ipf_control,IPF,Differential transcript expression,SEPTIN9
ipf_ipf_control,IPF,Differential intron excision,MYH14
ipf_ipf_control,IPF,Differential alternative splicing,ABR
ipf_ipf_control,IPF,Upregulated genes,CNR2
ipf_ipf_control,IPF,Downregulated genes,TMCO2
ipf_ipf_control,IPF,Differential exon usage,S100A2
ipf_ipf_control,IPF,Differential transcript expression,DLG2
ipf_ipf_control,IPF,Differential intron excision,IGLV2-14
ipf_ipf_control,IPF,Differential alternative splicing,FN1
ipf_ipf_control,IPF,Upregulated genes,GRHL3
ipf_ipf_control,IPF,Downregulated genes,AC093151.5
ipf_ipf_control,IPF,Differential exon usage,TBC1D2B
ipf_ipf_control,IPF,Differential transcript expression,ADGRG1
ipf_ipf_control,IPF,Differential intron excision,RPS19
ipf_ipf_control,IPF,Differential alternative splicing,COL16A1
ipf_ipf_control,IPF,Upregulated genes,EXTL1
ipf_ipf_control,IPF,Downregulated genes,FOXO6-AS1
ipf_ipf_control,IPF,Differential exon usage,HELLPAR
ipf_ipf_control,IPF,Differential transcript expression,ADAM9
ipf_ipf_control,IPF,Differential intron excision,SFPQ
ipf_ipf_control,IPF,Differential alternative splicing,SPTAN1
ipf_ipf_control,IPF,Upregulated genes,SLC30A2
ipf_ipf_control,IPF,Downregulated genes,AL445933.1
ipf_ipf_control,IPF,Differential exon usage,CAMTA1
ipf_ipf_control,IPF,Differential transcript expression,PPP1CB
ipf_ipf_control,IPF,Differential intron excision,SRSF11
ipf_ipf_control,IPF,Differential alternative splicing,MYH14
ipf_ipf_control,IPF,Upregulated genes,CD164L2
ipf_ipf_control,IPF,Downregulated genes,GUCA2A
ipf_ipf_control,IPF,Differential exon usage,EIF1
ipf_ipf_control,IPF,Differential transcript expression,TUBB3
ipf_ipf_control,IPF,Differential intron excision,PLXNB2
ipf_ipf_control,IPF,Differential alternative splicing,PDGFA
ipf_ipf_control,IPF,Upregulated genes,SMPDL3B
ipf_ipf_control,IPF,Downregulated genes,RIMKLA
ipf_ipf_control,IPF,Differential exon usage,MYLK
ipf_ipf_control,IPF,Differential transcript expression,GNAS
ipf_ipf_control,IPF,Differential intron excision,S100A16
ipf_ipf_control,IPF,Differential alternative splicing,ELN
ipf_ipf_control,IPF,Upregulated genes,RCC1
ipf_ipf_control,IPF,Downregulated genes,FAAHP1
