comparison_id,comparison_name,gene_set,gene_name
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,ABL1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,PLIN4
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,TLN1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,SPTAN1
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,CDA
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,CLIC4
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,NLGN4X
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,ITGA7
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,PAM
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,VCL
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,EPHB2
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,FAM110D
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,APOLD1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,PODN
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,SLMAP
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,MBNL1
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,IL22RA1
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,TRNP1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,SORBS1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,DMD
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,MPRIP
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,LRRFIP1
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,GRHL3
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,TENT5B
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,KCNMA1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,ABI3BP
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,AC093668.1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,EGFL7
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,RUNX3
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,SLC9A1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,RAPGEF4
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,DTNA
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,CORO1C
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,TPM2
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,RUNX3-AS1
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,TMEM200B
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,NFATC2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,RBMS3
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,MBNL2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,ATP5F1C
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,AL031432.3
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,SYNC
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,GSTM5
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,ADAMTS1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,IGKV1-17
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,RPS24
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,AL031432.2
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,GJA4
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,TEAD1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,ANK2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,RPS24
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,SORBS1
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,RHD
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,RSPO1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,DMD
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,SCN7A
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,C1orf21
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,PPP1R12A
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,LDLRAP1
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,HEYL
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,NDUFS2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,PDLIM7
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,PKM
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,ACTN1
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,AUNIP
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,TIE1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,DST
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,IL6
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,PSAP
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,PDLIM5
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,STMN1
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,PLK3
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,LRRFIP1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,COL4A6
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,WNK1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,FLNB
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,PDIK1L
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,TCTEX1D4
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,SEPTIN11
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,CD36
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,RBM5
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,URB1
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,CEP85
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,BTBD19
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,ARHGEF4
